bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-cm10006_task-changepoint_run-1_bold	0.0020282762312633833	0.02117649764453962	0	56.60476123621651	1.0450931653269022	0.9635479933547688	0.627412649540531	131.40267944335938	0.3426708533965194	411	44.00428265524625	3.0100140799018074	2.613761883379973	3.1323053563254493	3.283975	0.082983	0.026984721422195435	0.042476292699575424	934	98	98	72	2.4235758996111287	1.5	1.9591799974441528	1.9591799974441528	2.0	65.29104356618008	123.0594906567149	789.9716796875	539.324951171875	394318.0	426.48512878417966	1945.624475097656	816.7098388671875	1.1315777128462008	2371.2875981029124	6800.43359375	6323.640625	193624.0	3482.437390136719	11694.843701171876	2609.21240234375	20.997623443603516
sub-cm10006_task-changepoint_run-2_bold	0.001449710610932476	0.015663398821007504	0	52.77976651253219	1.0503798143240344	0.9751011325965651	0.6286744855930342	127.5196304321289	0.3000807683741079	401	42.97963558413719	2.950204466208671	2.579334214616515	3.0626741840094973	3.208605	0.0281356	0.02831556648015976	0.0360395573079586	933	98	98	72	2.4438670112778875	1.5	1.9591799974441528	1.9591799974441528	2.0	61.046635878329866	132.49465570894967	804.9911499023438	549.3456420898438	392862.0	430.5769409179687	2028.852532958985	834.863525390625	1.1955153186468692	2362.7637212368018	6799.4208984375	6331.4111328125	193366.0	3493.9122924804688	11632.400390625	2590.72802734375	24.123973846435547
sub-dc10004_task-changepoint_run-1_bold	0.0007320203045685278	0.01066556323857868	2	44.63699750198168	1.1186072670325187	0.9931639311178858	0.5834955059968402	167.10719299316406	0.12537891234599124	65	6.598984771573604	2.955715179622686	2.713232070016337	3.0146234688517217	3.13929	0.0199474	-0.011230074800550938	0.026613472029566765	985	98	98	72	2.50895571808492	1.5	1.9591799974441528	1.9591799974441528	2.0	67.21977371354188	91.60593166156843	679.2492065429688	496.5613098144531	435527.0	408.0631866455078	1637.022326660155	604.537841796875	3.5631494164404964	2208.3193541462106	7035.06396484375	6602.9423828125	153928.0	3813.044079589844	11821.715722656247	2631.74072265625	28.416339874267578
sub-dc10004_task-changepoint_run-2_bold	0.0003466528497409327	0.011168028186528497	2	45.42113512673241	1.1062333081742732	0.9776409457780078	0.5918157811362241	163.18760681152344	0.1516382589076823	191	19.792746113989637	2.8202043708984754	2.58748047990139	2.9021376327940365	2.970995	0.022145	-0.013390307314693928	0.02552170306444168	965	98	98	72	2.6924573989445526	1.5	1.9591799974441528	1.9591799974441528	2.0	56.17537944547176	80.76829404564293	685.077880859375	493.9143371582031	436085.0	426.16156005859375	1660.81767578125	605.5314331054688	2.152557340823085	2166.1202093605034	6842.6171875	6495.18017578125	153887.0	3768.5429443359376	11196.436425781249	2412.353515625	29.392948150634766
sub-dd8455_task-changepoint_run-1_bold	0.0003630239520958084	0.009362154061876245	0	42.63576413062939	1.038103267822178	0.9829922394105893	0.5742302075320056	170.07928466796875	0.283539284335872	627	62.5748502994012	2.8349621032899535	2.587847980590933	2.995753329278927	2.921285	0.0136895	-0.0022741523571312428	0.026874784380197525	1002	98	98	72	2.7990190778865287	1.5	1.9591799974441528	1.9591799974441528	2.0	46.82440471344673	90.01944593800641	673.8705444335938	500.499755859375	458065.0	423.2779052734375	1567.6256591796875	554.7435302734375	2.0089797200759794	2163.4355265834874	7032.1142578125	6701.2216796875	138284.0	3956.9673828125	11352.778759765628	2394.12353515625	30.95535659790039
sub-dd8455_task-changepoint_run-2_bold	0.0008766431718061675	0.014365946299559475	1	46.024567757107555	1.0246459179541445	0.9727173404761891	0.5775447979157681	160.70831298828125	0.34411962912464605	806	71.01321585903084	2.7626499176352985	2.5792525477966164	2.879562036479683	2.829135168629597	0.0753295	0.0070447763428092	0.021275870501995087	1135	98	98	72	2.8902595888375733	1.5	1.9591799974441528	1.9591798782348633	1.9999998807907104	31.07758283189512	102.26579998682901	713.4533081054688	506.4737548828125	465357.0	414.06536865234375	1851.9812988281242	673.1227416992188	2.017245765614712	2090.9049320653307	6874.412109375	6530.515625	135019.0	3961.92294921875	11008.371484375	2259.482666015625	24.603473663330078
sub-ia10010_task-changepoint_run-1_bold	0.0005486071726438699	0.015489211909924937	1	45.354490700659426	1.066547406711185	0.9778307596828046	0.6191438591985551	131.1555633544922	0.192950329009096	404	33.694745621351124	2.971459085782827	2.660720304821606	3.150266952526874	3.10339	0.0262832	0.03753776475787163	0.03689425811171532	1199	98	98	72	2.1967512310838266	1.5	1.9591799974441528	1.9591799974441528	2.0	25.25075007405473	164.72512396599677	996.71728515625	586.95703125	406751.0	428.7886962890625	3182.91015625	1148.4610595703125	2.6198007447123564	2666.3775623197716	7529.04833984375	6939.40966796875	178120.0	3731.60048828125	13510.052539062497	3158.93310546875	26.3016300201416
sub-ia10010_task-changepoint_run-2_bold	0.0005928180862250264	0.012452601356466877	1	43.67841361598941	1.0727382831789471	0.9881701692421049	0.6235036914065394	127.66606140136719	0.15758044062996662	203	21.3459516298633	2.9325489139363263	2.646101944059776	3.112189797749202	3.039355	0.0296523	0.03905165567994118	0.034879349172115326	951	98	98	72	2.19836110500815	1.5	1.9591799974441528	1.9591799974441528	2.0	24.37873436122334	161.6884091284012	1027.2061767578125	588.171142578125	405762.0	446.2114456176758	3358.8836547851547	1194.5159912109375	2.761851786131807	2639.346857126031	7465.6943359375	6865.00244140625	177727.0	3728.9476562500004	13394.362304687496	3122.773193359375	27.81852912902832
sub-jm10021_task-changepoint_run-1_bold	0.0011092340884573894	0.010608807270765913	2	41.766202403380156	1.0136577259611221	0.9749918282721372	0.6149387870601329	156.3479766845703	0.18518074498141351	212	22.869471413160735	2.9563511507666487	2.6343470261706368	3.1473014261293097	3.087405	0.0311909	-0.002216168912127614	0.05062801018357277	927	98	98	72	2.4039846270023673	1.5	1.9591799974441528	1.9591799974441528	2.0	46.256936356820475	114.82355570096118	806.364990234375	531.206298828125	402442.0	418.66211090087893	2222.522045898432	858.5755004882812	1.327606103256608	2543.7704128397995	7306.15478515625	6836.69140625	184363.0	3664.233203125	12698.255273437499	2843.89208984375	27.947643280029297
sub-jm10021_task-changepoint_run-2_bold	0.0030299028077753784	0.023810479049676026	1	48.34649251151357	0.9692225410378383	0.942297468994594	0.6168890958148705	147.50926208496094	0.26412678997360944	221	23.86609071274298	2.983864806588782	2.626027218893478	3.171592200872868	3.153975	0.0505039	0.004012848250567913	0.05664052441716194	926	98	98	72	2.441318617704146	1.5	1.9591799974441528	1.9591799974441528	2.0	35.89815550583411	117.65784248906962	787.239013671875	532.1211547851562	403261.0	422.5428771972656	2178.761962890625	770.614501953125	1.1461904040773945	2440.9590434697084	7097.97509765625	6632.58544921875	183609.0	3645.03603515625	12254.3265625	2716.797119140625	19.935110092163086
